close,rsi,ema_fast,ema_slow,momentum,label
77977.79,60.71,77972.41,77655.13,-22.20000000001164,BUY
78095.66,68.06,78014.23,77696.3,93.23000000001048,SELL
78049.0,67.84,78021.65,77736.93,-52.44000000000233,SELL
77919.43,61.78,78019.71,77763.61,86.34999999999127,BUY
78018.57,68.05,78005.14,77790.74,40.78000000001339,BUY
78283.96,65.89,78016.41,77824.43,188.3000000000029,SELL
78221.16,58.16,78031.09,77852.48,172.1600000000035,SELL
78194.22,56.64,78045.52,77891.45,274.79000000000815,BUY
78417.41,59.91,78057.17,77942.41,398.8399999999965,SELL
78313.52,58.66,78111.22,77988.84,29.55999999999767,BUY
78657.55,67.0,78166.1,78057.08,436.3899999999994,BUY
79308.6,75.29,78244.33,78116.81,1114.3800000000047,SELL
79283.66,73.56,78338.49,78161.7,866.25,SELL
79130.01,77.09,78457.55,78203.26,816.4899999999907,SELL
79105.49,74.8,78571.83,78237.76,447.9400000000023,SELL
78924.22,67.73,78642.58,78274.69,-384.38000000000466,SELL
77785.54,46.16,78666.98,78283.32,-1498.12000000001,SELL
77700.12,46.76,78694.05,78289.74,-1429.8899999999994,SELL
77606.6,43.9,78679.8,78285.58,-1498.8899999999994,BUY
77804.34,42.76,78693.48,78309.2,-1119.8800000000047,BUY
77900.01,45.2,78654.01,78324.85,114.47000000000116,SELL
77850.01,44.89,78492.96,78330.12,149.88999999999942,SELL
77844.26,40.9,78317.03,78339.38,237.65999999998894,SELL
77667.36,39.98,78137.14,78354.77,-136.97999999999593,BUY
77746.74,34.61,77944.97,78365.07,-153.26999999998952,BUY
77815.25,18.57,77765.94,78355.87,-34.75999999999476,SELL
76793.09,13.08,77706.4,78321.77,-1051.1699999999983,SELL
76618.59,13.0,77644.76,78283.01,-1048.770000000004,BUY
76743.24,16.2,77599.46,78227.24,-1003.5,BUY
76834.06,19.3,77519.42,78179.72,-981.1900000000023,BUY
76878.07,30.35,77415.76,78102.34,84.98000000001048,BUY
76960.43,33.96,77313.42,77969.11,341.8399999999965,SELL
76786.81,32.82,77190.05,77825.73,43.56999999999243,BUY
77066.42,35.05,77099.31,77695.45,232.36000000000058,BUY
77371.32,40.13,77001.57,77569.01,493.25,BUY
77379.62,41.08,76880.82,77451.02,419.1900000000023,SELL
77084.68,37.01,76907.95,77412.63,297.86999999999534,SELL
76890.93,36.8,76957.66,77373.65,-175.49000000000524,SELL
76815.18,34.15,76987.01,77338.13,-556.140000000014,BUY
76888.08,34.24,77008.1,77286.39,-491.5399999999936,SELL
76885.98,52.42,77023.83,77223.85,-198.6999999999971,SELL
76720.0,52.65,77017.42,77157.27,-170.92999999999302,BUY
76879.28,53.49,77049.85,77092.19,64.10000000000582,SELL
76858.59,50.65,77035.92,77037.67,-29.49000000000524,SELL
76598.0,43.32,76951.9,76966.07,-287.9799999999959,BUY
76618.35,41.59,76857.74,76885.5,-101.64999999999418,SELL
76229.0,37.6,76781.72,76874.15,-650.2799999999988,BUY
76372.05,33.56,76738.96,76880.82,-486.5399999999936,SELL
76189.84,20.3,76693.94,76872.22,-408.1600000000035,SELL
75949.99,17.81,76617.02,76848.66,-668.3600000000006,BUY
76066.38,25.07,76538.15,76823.56,-162.61999999999534,BUY
76125.04,29.92,76482.46,76791.96,-247.0100000000093,BUY
76187.3,33.42,76395.92,76774.87,-2.539999999993597,BUY
76242.18,32.78,76306.0,76735.23,292.1899999999878,BUY
76330.97,35.86,76256.28,76670.71,264.5899999999965,BUY
76463.95,43.36,76204.83,76605.87,338.9100000000035,SELL
76357.15,36.09,76209.38,76558.91,169.84999999999127,SELL
76242.17,34.36,76182.77,76522.17,-0.00999999999476131,BUY
76342.77,42.95,76190.76,76492.65,11.80000000000291,BUY
76512.0,47.29,76251.47,76460.39,48.05000000000291,BUY
76571.0,60.49,76302.32,76428.26,213.85000000000582,SELL
76531.29,55.22,76346.58,76407.03,289.11999999999534,BUY
76994.78,72.27,76411.87,76384.85,652.0099999999948,BUY
77269.76,85.81,76491.08,76371.16,757.7599999999948,BUY
77288.38,85.01,76565.11,76378.91,717.3800000000047,SELL
77031.06,73.31,76609.7,76377.93,499.7700000000041,BUY
77053.64,72.75,76679.55,76409.87,58.86000000000058,SELL
77046.32,71.66,76777.32,76431.45,-223.43999999998778,BUY
77642.0,77.74,76903.32,76486.58,353.61999999999534,SELL
77619.61,75.65,77013.19,76563.95,588.5500000000029,SELL
77590.03,78.34,77123.92,76634.99,536.3899999999994,SELL
77143.68,67.98,77228.88,76692.06,97.35999999998603,SELL
76783.43,57.96,77244.21,76736.61,-858.570000000007,SELL
76570.0,51.03,77200.85,76772.83,-1049.6100000000006,SELL
75924.25,40.48,77111.89,76784.92,-1665.7799999999988,SELL
75803.54,39.54,77050.59,76783.13,-1340.1399999999994,BUY
76184.01,38.06,77000.08,76801.14,-599.4199999999983,SELL
75513.91,26.84,76906.27,76810.24,-1056.0899999999965,BUY
75563.86,27.44,76699.96,76812.94,-360.3899999999994,BUY
75676.79,31.59,76479.84,76805.0,-126.75,BUY
75933.93,35.69,76253.86,76799.19,-250.08000000000175,SELL
75927.38,35.7,76079.15,76796.17,413.47000000000116,SELL
75780.0,23.12,75938.51,76750.24,216.13999999999942,BUY
76248.74,32.47,75845.77,76692.58,571.9500000000116,SELL
76232.8,32.58,75854.34,76629.8,298.8700000000099,SELL
75704.74,31.91,75854.61,76569.69,-222.63999999999942,BUY
75928.1,38.86,75801.14,76510.92,148.10000000000582,SELL
75497.0,36.78,75833.92,76437.1,-751.7400000000052,BUY
75600.09,45.39,75867.75,76312.83,-632.7100000000064,BUY
75753.53,49.3,75894.62,76188.14,48.7899999999936,BUY
76161.67,49.69,75903.13,76070.99,233.56999999999243,SELL
76058.17,59.04,75907.83,75981.57,561.1699999999983,BUY
76097.19,58.89,75941.14,75918.36,497.1000000000058,SELL
76028.66,55.96,75892.3,75867.46,275.13000000000466,BUY
76059.43,52.3,75842.29,75868.3,-102.24000000000524,BUY
76308.48,56.42,75893.27,75886.43,250.30999999999767,BUY
76420.44,60.91,75917.57,75877.2,323.25,SELL
76301.24,51.02,76013.38,75919.65,272.58000000000175,BUY
76473.6,54.39,76112.32,75965.23,414.1700000000128,SELL
76261.03,61.46,76183.76,75997.75,-47.44999999999709,SELL
76250.01,57.27,76191.45,76010.35,-170.43000000000757,BUY
76350.0,72.65,76223.94,76027.08,48.75999999999476,BUY
76412.8,72.06,76257.04,76058.77,-60.80000000000291,BUY
76492.46,70.89,76310.63,76055.57,231.43000000000757,SELL
76241.78,52.49,76350.66,76046.25,-8.229999999995925,SELL
76237.06,55.91,76351.5,76080.13,-112.94000000000233,BUY
76346.57,57.88,76339.14,76100.47,-66.22999999999593,BUY
76458.05,63.21,76352.64,76160.92,-34.41000000000349,BUY
76686.13,67.19,76350.68,76222.7,444.3500000000058,SELL
76592.54,58.52,76380.33,76272.36,355.4799999999959,BUY
77131.08,66.97,76446.46,76306.43,784.5099999999948,SELL
77042.44,67.96,76497.73,76348.37,584.3899999999994,BUY
77165.98,67.18,76551.15,76392.91,479.84999999999127,SELL
76993.48,68.55,76586.94,76440.55,400.9400000000023,BUY
77130.54,70.96,76678.76,76492.18,-0.5400000000081491,BUY
77377.47,72.86,76796.43,76533.08,335.02999999999884,SELL
77268.55,68.65,76902.47,76563.74,102.57000000000698,BUY
77304.34,68.04,77003.51,76606.98,310.8600000000006,BUY
77463.98,78.31,77085.67,76642.89,333.4400000000023,BUY
77896.01,82.07,77218.79,76710.9,518.5399999999936,BUY
78737.25,86.03,77321.73,76807.87,1468.699999999997,SELL
78358.75,76.51,77430.46,76890.81,1054.4100000000035,BUY
77502.97,50.87,77539.5,77570.51,54.18000000000757,BUY
77568.76,64.58,77506.44,77572.09,111.88999999999942,SELL
77560.5,62.39,77505.85,77573.59,50.55000000000291,SELL
77536.19,56.74,77508.62,77576.56,26.720000000001164,BUY
77561.4,60.46,77508.74,77580.94,58.429999999993015,BUY
77570.49,61.64,77510.22,77585.05,1.7300000000104774,SELL
77561.21,59.81,77523.92,77585.39,0.7100000000064028,SELL
77505.32,50.72,77534.59,77573.09,-30.869999999995343,SELL
77469.35,42.61,77535.15,77560.05,-92.04999999998836,BUY
77474.51,43.91,77536.15,77548.15,-95.98000000001048,SELL
77462.44,52.14,77537.71,77531.42,-98.77000000000407,BUY
77531.83,59.85,77531.93,77514.29,26.50999999999476,SELL
77472.37,45.14,77523.49,77511.97,3.0199999999895226,BUY
77485.54,47.01,77519.08,77512.2,11.029999999998836,BUY
77487.0,47.98,77509.81,77510.38,24.55999999999767,BUY
77528.22,44.52,77500.24,77510.04,-3.610000000000582,BUY
77539.71,47.21,77491.84,77515.99,67.34000000001106,BUY
77554.94,52.57,77493.12,77522.02,69.40000000000873,BUY
77561.4,50.0,77501.22,77524.17,74.39999999999418,BUY
77581.34,51.52,77510.52,77527.04,53.11999999999534,SELL
77574.01,51.81,77522.6,77530.4,34.29999999998836,BUY
78242.53,88.12,77562.5,77547.85,687.5899999999965,BUY
78253.65,91.63,77618.15,77567.25,692.25,BUY
78261.25,91.65,77678.48,77589.94,679.9100000000035,BUY
78284.21,93.01,77746.95,77612.42,710.2000000000116,SELL
78195.28,84.03,77811.13,77632.79,-47.25,SELL
78194.0,89.36,77880.76,77654.99,-59.64999999999418,BUY
78241.94,89.75,77958.67,77684.42,-19.30999999999767,BUY
78248.62,89.8,78044.99,77718.62,-35.59000000001106,SELL
78236.88,88.21,78137.28,77753.91,41.60000000000582,SELL
78170.3,82.1,78237.87,77790.17,-23.69999999999709,SELL
78072.05,74.27,78227.49,77819.78,-169.88999999999942,BUY
78388.98,80.08,78232.22,77865.11,140.36000000000058,BUY
78419.18,80.22,78237.92,77912.67,182.29999999998836,SELL
78365.04,77.6,78237.14,77961.12,194.7399999999907,BUY
78381.8,58.91,78252.81,78009.24,309.75,SELL
78380.78,58.24,78270.5,78058.99,-8.19999999999709,SELL
78377.14,57.55,78281.65,78110.05,-42.0399999999936,SELL
77945.41,35.59,78268.04,78150.82,-419.6299999999901,BUY
77977.98,40.29,78256.78,78193.09,-403.820000000007,SELL
77971.12,40.09,78255.45,78238.05,-409.6600000000035,BUY
77975.82,37.7,78271.45,78230.08,-401.31999999999243,BUY
78047.43,41.23,78237.95,78222.84,102.01999999998952,SELL
77971.41,39.04,78190.82,78212.36,-6.569999999992433,SELL
77896.84,38.78,78143.35,78197.26,-74.27999999999884,BUY
77936.54,44.16,78089.65,78189.87,-39.28000000001339,BUY
77943.03,23.77,78030.19,78182.37,-104.39999999999418,BUY
77963.65,22.9,77965.57,78171.09,-7.760000000009313,SELL
77934.0,23.59,77967.28,78157.78,37.16000000000349,BUY
77956.76,24.14,77964.79,78145.39,20.220000000001164,BUY
78001.55,28.1,77965.81,78139.16,58.520000000004075,BUY
78052.81,32.24,77969.07,78142.23,89.16000000000349,SELL
78038.46,59.38,77959.34,78118.74,104.4600000000064,SELL
78008.17,53.06,77960.05,78090.59,51.41000000000349,SELL
77940.1,47.2,77969.97,78063.45,-61.44999999999709,SELL
77921.09,45.19,77973.01,78032.9,-131.72000000000116,SELL
77878.76,34.38,77972.82,77999.55,-159.70000000001164,SELL
77836.2,36.65,77966.55,77963.47,-171.97000000000116,SELL
77758.01,36.39,77960.23,77959.02,-182.09000000001106,BUY
77789.61,35.36,77950.99,77952.54,-131.47999999999593,SELL
77726.69,30.63,77929.2,77944.45,-152.06999999999243,BUY
77732.32,28.71,77896.19,77935.7,-103.8799999999901,SELL
77726.32,30.02,77861.47,77920.36,-31.689999999987776,SELL
77714.69,26.2,77827.3,77910.16,-74.91999999999825,SELL
77682.65,17.85,77799.2,77904.67,-44.04000000000815,SELL
77653.61,7.86,77769.45,77894.75,-78.7100000000064,BUY
77710.54,18.24,77746.9,77885.41,-15.780000000013388,BUY
77737.97,23.68,77730.74,77874.64,23.279999999998836,SELL
77700.01,25.16,77724.19,77864.65,17.360000000000582,BUY
77784.88,37.6,77716.23,77854.7,131.27000000000407,BUY
77808.88,43.42,77719.75,77841.18,98.34000000001106,BUY
77840.08,50.37,77724.48,77823.58,102.11000000000058,BUY
77860.03,61.06,77731.98,77806.8,160.02000000000407,BUY
77891.77,61.07,77744.22,77792.54,106.88999999999942,SELL
77846.39,63.49,77760.9,77781.85,37.50999999999476,SELL
75793.98,11.09,77666.26,77712.7,-2046.1000000000058,BUY
75823.14,12.14,77552.21,77644.16,-2036.8899999999994,BUY
75906.56,15.03,77424.76,77577.88,-1985.2100000000064,SELL
75854.11,14.92,77285.96,77512.98,-1992.2799999999988,SELL
2304.5,16.67,2304.63,2303.08,-0.21000000000003638,BUY
2304.6,27.63,2304.78,2303.26,-0.09999999999990905,SELL
2304.34,20.59,2304.72,2303.43,-0.3599999999996726,SELL
2302.65,7.75,2304.57,2303.56,-1.9800000000000182,SELL
2302.52,7.39,2304.38,2303.67,-1.9800000000000182,SELL
2301.86,6.0,2304.18,2303.75,-2.7399999999997817,BUY
2301.87,6.27,2303.96,2303.82,-2.4700000000002547,BUY
2301.88,6.53,2303.71,2303.85,-0.7699999999999818,SELL
2301.86,5.43,2303.43,2303.88,-0.6599999999998545,BUY
2302.04,11.08,2303.14,2303.9,0.1799999999998363,SELL
2301.89,8.77,2302.83,2303.91,0.01999999999998181,SELL
2301.89,8.8,2302.46,2303.87,0.009999999999763531,SELL
2301.68,8.29,2302.09,2303.71,-0.18000000000029104,BUY
2302.64,27.94,2302.02,2303.58,0.599999999999909,SELL
2301.83,24.28,2301.92,2303.41,-0.05999999999994543,SELL
2301.44,21.17,2301.91,2303.25,-0.4499999999998181,SELL
2301.44,22.22,2301.89,2303.08,-0.23999999999978172,SELL
2300.93,28.71,2301.83,2302.88,-1.7100000000000364,SELL
2300.71,28.09,2301.76,2302.67,-1.1199999999998909,SELL
2300.52,31.69,2301.64,2302.45,-0.9200000000000728,SELL
2300.25,29.34,2301.52,2302.21,-1.1900000000000546,BUY
2300.59,34.82,2301.4,2301.97,-0.33999999999969077,BUY
2300.94,39.96,2301.32,2301.74,0.2300000000000182,BUY
2300.98,38.06,2301.07,2301.64,0.4600000000000364,BUY
2301.63,47.37,2300.97,2301.57,1.3800000000001091,BUY
2301.68,47.9,2300.93,2301.55,1.0899999999996908,SELL
2301.67,49.9,2300.88,2301.53,0.7300000000000182,SELL
2301.67,37.34,2300.92,2301.5,0.6900000000000546,BUY
2302.1,53.91,2301.03,2301.49,0.4699999999997999,SELL
2302.09,60.59,2301.18,2301.46,0.41000000000030923,SELL
2302.09,60.59,2301.39,2301.44,0.42000000000007276,SELL
2302.02,70.72,2301.57,2301.42,0.34999999999990905,SELL
2302.01,76.86,2301.7,2301.42,-0.08999999999969077,SELL
2302.01,83.41,2301.85,2301.33,-0.07999999999992724,BUY
2302.11,95.15,2301.9,2301.31,0.01999999999998181,BUY
2302.63,95.54,2301.98,2301.34,0.6100000000001273,BUY
2302.64,94.74,2302.07,2301.37,0.6299999999996544,BUY
2302.7,94.79,2302.18,2301.45,0.6899999999995998,SELL
2301.63,50.0,2302.16,2301.51,-0.4800000000000182,SELL
2301.39,44.27,2302.13,2301.59,-1.2400000000002365,SELL
2301.38,44.27,2302.09,2301.7,-1.2599999999997635,BUY
2301.72,50.87,2302.09,2301.79,-0.9800000000000182,BUY
2302.18,51.38,2302.1,2301.87,0.5499999999997272,BUY
2302.37,54.55,2302.14,2301.96,0.9800000000000182,SELL
2302.37,54.55,2302.15,2302.0,0.9899999999997817,BUY
2302.38,55.96,2302.08,2302.04,0.6600000000003092,SELL
2302.38,56.15,2302.0,2302.08,0.20000000000027285,SELL
2302.25,53.82,2301.89,2302.11,-0.11999999999989086,BUY
2302.29,52.92,2301.96,2302.12,-0.07999999999992724,SELL
2302.24,42.53,2302.08,2302.13,-0.14000000000032742,SELL
2302.24,42.31,2302.21,2302.13,-0.14000000000032742,BUY
2302.45,45.45,2302.31,2302.15,0.1999999999998181,BUY
2302.83,79.13,2302.36,2302.18,0.5399999999999636,BUY
2303.41,92.08,2302.42,2302.23,1.1700000000000728,BUY
2304.27,94.46,2302.54,2302.3,2.0300000000002,BUY
2304.93,94.96,2302.71,2302.35,2.480000000000018,BUY
2305.42,95.0,2302.92,2302.42,2.5900000000001455,SELL
2305.0,84.33,2303.16,2302.47,1.5900000000001455,BUY
2305.06,84.58,2303.42,2302.61,0.7899999999999636,BUY
2305.35,85.61,2303.74,2302.79,0.42000000000007276,SELL
2303.3,57.4,2303.97,2302.92,-2.119999999999891,BUY
2303.78,61.64,2304.23,2303.05,-1.2199999999998,BUY
2304.44,64.95,2304.49,2303.16,-0.6199999999998909,BUY
2304.77,66.93,2304.69,2303.27,-0.5799999999999272,BUY
2304.78,66.98,2304.77,2303.39,1.4800000000000182,BUY
2304.84,66.3,2304.75,2303.52,1.0599999999999454,SELL
2304.78,63.91,2304.63,2303.65,0.3400000000001455,SELL
2304.61,59.09,2304.57,2303.79,-0.15999999999985448,SELL
2304.14,48.95,2304.45,2303.93,-0.6400000000003274,SELL
2303.9,41.11,2304.27,2304.07,-0.9400000000000546,BUY
2304.61,43.26,2304.45,2304.23,-0.17000000000007276,SELL
2304.61,46.51,2304.58,2304.39,0.0,SELL
2304.61,45.93,2304.61,2304.53,0.47000000000025466,BUY
2304.62,43.05,2304.58,2304.63,0.7199999999997999,SELL
2304.62,70.62,2304.55,2304.65,0.009999999999763531,SELL
2304.61,65.2,2304.5,2304.63,0.0,SELL
2304.15,44.27,2304.43,2304.55,-0.4600000000000364,SELL
2304.14,35.75,2304.38,2304.5,-0.4800000000000182,BUY
2304.15,35.75,2304.41,2304.45,-0.4699999999997999,SELL
2304.14,33.8,2304.48,2304.36,-0.47000000000025466,SELL
2304.13,34.6,2304.44,2304.44,-0.01999999999998181,SELL
2303.73,31.2,2304.37,2304.48,-0.4099999999998545,SELL
2303.03,28.4,2304.25,2304.44,-1.1199999999998909,BUY
2303.05,31.91,2304.12,2304.37,-1.0899999999996908,BUY
2303.52,24.17,2304.0,2304.31,-0.6100000000001273,SELL
2303.51,24.06,2303.86,2304.24,-0.2199999999997999,BUY
2303.52,24.41,2303.79,2304.18,0.4899999999997817,BUY
2303.53,24.41,2303.71,2304.12,0.4800000000000182,SELL
2303.52,24.3,2303.63,2304.11,0.0,BUY
2304.01,38.55,2303.56,2304.12,0.5,BUY
2305.0,63.49,2303.54,2304.11,1.4800000000000182,BUY
2305.47,68.42,2303.62,2304.1,1.9399999999995998,BUY
2305.56,69.11,2303.84,2304.1,2.0399999999999636,BUY
2306.2,73.84,2304.11,2304.12,2.1899999999996,BUY
2306.5,75.7,2304.35,2304.15,1.5,SELL
2305.9,72.56,2304.59,2304.16,0.43000000000029104,BUY
2306.18,85.88,2304.87,2304.22,0.6199999999998909,SELL
2305.97,81.88,2305.16,2304.28,-0.2300000000000182,BUY
2307.21,84.49,2305.57,2304.37,0.7100000000000364,BUY
2309.82,89.69,2306.09,2304.55,3.9200000000000728,BUY
2310.04,89.95,2306.51,2304.74,3.8600000000001273,SELL
2309.68,86.13,2306.87,2304.97,3.7100000000000364,BUY
2311.81,88.99,2307.39,2305.33,4.599999999999909,SELL
2310.51,78.41,2307.77,2305.67,0.6900000000000546,SELL
2309.0,66.72,2308.07,2305.94,-1.0399999999999636,BUY
2309.24,66.07,2308.51,2306.24,-0.44000000000005457,SELL
2308.84,63.62,2308.94,2306.54,-2.9699999999998,BUY
2309.23,62.85,2309.48,2306.87,-1.2800000000002,SELL
2308.52,58.28,2309.82,2307.2,-0.4800000000000182,BUY
2310.03,65.75,2309.83,2307.54,0.7900000000004184,SELL
2309.32,61.6,2309.77,2307.81,0.4800000000000182,SELL
2308.73,59.91,2309.72,2308.03,-0.5,SELL
2308.72,55.95,2309.3,2308.25,0.1999999999998181,SELL
2308.18,42.28,2309.02,2308.42,-1.8500000000003638,SELL
2308.18,41.06,2308.98,2308.57,-1.1400000000003274,BUY
2308.24,42.87,2308.89,2308.79,-0.49000000000023647,SELL
2308.23,27.57,2308.86,2308.99,-0.4899999999997817,SELL
2308.23,32.93,2308.76,2309.21,0.0500000000001819,SELL
2307.63,38.13,2308.74,2309.33,-0.5499999999997272,SELL
2307.48,34.51,2308.44,2309.24,-0.7599999999997635,SELL
2307.46,36.98,2308.23,2309.12,-0.7699999999999818,BUY
2308.01,38.83,2308.13,2309.04,-0.2199999999997999,BUY
2308.1,45.66,2308.02,2308.79,0.4699999999997999,SELL
2308.01,20.47,2308.0,2308.62,0.5300000000002001,SELL
2307.76,23.65,2307.95,2308.57,0.3000000000001819,SELL
2307.02,22.51,2307.85,2308.46,-0.9900000000002365,SELL
2306.75,20.77,2307.72,2308.38,-1.349999999999909,BUY
2307.02,31.29,2307.59,2308.27,-0.9900000000002365,SELL
2307.01,31.19,2307.55,2308.22,-0.75,BUY
2307.76,43.68,2307.57,2308.05,0.7400000000002365,BUY
2308.25,50.23,2307.63,2307.95,1.5,BUY
2308.45,52.46,2307.61,2307.9,1.4299999999998363,BUY
2309.22,67.1,2307.61,2307.87,2.2099999999995816,SELL
2309.19,68.87,2307.64,2307.89,1.4299999999998363,SELL
2309.17,68.87,2307.7,2307.9,0.9200000000000728,SELL
2308.6,56.48,2307.87,2307.89,0.15000000000009095,SELL
2308.29,51.99,2308.1,2307.88,-0.9299999999998363,SELL
2308.29,52.99,2308.3,2307.86,-0.900000000000091,BUY
2308.3,56.08,2308.52,2307.89,-0.8699999999998909,SELL
2308.3,67.3,2308.64,2307.94,-0.29999999999972715,SELL
2307.72,62.09,2308.66,2307.97,-0.5700000000001637,SELL
2307.18,51.87,2308.61,2307.94,-1.1100000000001273,BUY
2307.32,53.51,2308.43,2307.91,-0.9800000000000182,BUY
2307.57,47.57,2308.24,2307.89,-0.7300000000000182,BUY
2308.46,52.44,2308.09,2307.92,0.7400000000002365,SELL
2308.46,50.12,2308.03,2308.01,1.2800000000002,SELL
2308.46,38.62,2308.0,2308.13,1.1399999999998727,SELL
2308.25,36.65,2307.97,2308.22,0.6799999999998363,SELL
2308.08,35.15,2307.92,2308.32,-0.38000000000010914,SELL
2307.58,35.83,2307.83,2308.35,-0.8800000000001091,SELL
2307.51,38.39,2307.83,2308.33,-0.9499999999998181,BUY
2307.9,44.8,2307.95,2308.31,-0.34999999999990905,BUY
2307.98,45.81,2308.06,2308.22,-0.09999999999990905,BUY
2308.18,48.51,2308.16,2308.14,0.599999999999909,BUY
2308.58,61.2,2308.13,2308.07,1.069999999999709,SELL
2307.83,58.02,2308.05,2308.02,-0.07000000000016371,SELL
2307.76,55.53,2307.96,2307.99,-0.2199999999997999,SELL
2307.75,52.41,2307.9,2307.96,-0.4299999999998363,SELL
2307.0,29.72,2307.82,2307.9,-1.5799999999999272,SELL
2306.73,27.65,2307.79,2307.83,-1.099999999999909,SELL
2305.82,22.38,2307.73,2307.78,-1.9400000000000546,SELL
2305.79,23.26,2307.59,2307.77,-1.9600000000000364,BUY
2305.9,25.99,2307.42,2307.76,-1.099999999999909,SELL
2305.89,29.14,2307.2,2307.72,-0.8400000000001455,SELL
2305.65,27.96,2306.87,2307.6,-0.17000000000007276,SELL
2305.49,19.8,2306.62,2307.47,-0.3000000000001819,BUY
2305.88,25.58,2306.38,2307.34,-0.01999999999998181,SELL
2305.88,21.95,2306.11,2307.22,-0.009999999999763531,BUY
2306.0,16.23,2305.95,2307.11,0.34999999999990905,SELL
2305.27,16.32,2305.78,2307.02,-0.2199999999997999,SELL
2305.23,16.45,2305.74,2306.93,-0.650000000000091,BUY
2305.52,22.47,2305.71,2306.81,-0.36000000000012733,SELL
2305.29,25.78,2305.66,2306.67,-0.7100000000000364,SELL
2305.29,27.91,2305.6,2306.5,0.01999999999998181,BUY
2307.49,68.35,2305.7,2306.36,2.2599999999997635,SELL
2307.21,64.79,2305.82,2306.26,1.6900000000000546,SELL
2306.28,53.38,2305.84,2306.13,0.9900000000002365,SELL
2306.27,53.38,2305.85,2306.0,0.9800000000000182,BUY
2306.4,56.81,2305.86,2305.93,-1.0899999999996908,SELL
83.74,0.0,83.78,83.79,-0.030000000000001137,SELL
83.74,0.0,83.78,83.78,-0.030000000000001137,SELL
83.74,0.0,83.77,83.78,-0.030000000000001137,SELL
83.66,0.0,83.76,83.78,-0.10000000000000853,SELL
83.65,0.0,83.75,83.77,-0.0899999999999892,SELL
83.61,0.0,83.74,83.77,-0.12999999999999545,SELL
83.58,0.0,83.72,83.76,-0.1599999999999966,SELL
83.56,0.0,83.7,83.75,-0.09999999999999432,BUY
83.71,39.47,83.69,83.75,0.05999999999998806,SELL
83.7,38.46,83.68,83.74,0.09000000000000341,SELL
83.69,39.47,83.67,83.74,0.10999999999999943,SELL
83.68,38.46,83.66,83.73,0.12000000000000455,SELL
83.65,35.71,83.64,83.72,-0.05999999999998806,BUY
83.69,42.22,83.64,83.72,-0.010000000000005116,SELL
83.65,40.43,83.64,83.71,-0.03999999999999204,SELL
83.65,40.43,83.65,83.7,-0.030000000000001137,SELL
83.65,40.43,83.66,83.69,0.0,SELL
83.63,46.34,83.68,83.68,-0.060000000000002274,SELL
83.61,45.24,83.67,83.68,-0.04000000000000625,BUY
83.62,51.28,83.66,83.67,-0.030000000000001137,BUY
83.63,56.76,83.65,83.66,-0.020000000000010232,BUY
83.65,62.16,83.65,83.65,0.020000000000010232,SELL
83.65,36.36,83.65,83.65,0.04000000000000625,BUY
83.67,43.48,83.64,83.65,0.04999999999999716,BUY
83.68,47.83,83.64,83.65,0.05000000000001137,SELL
83.67,47.83,83.64,83.65,0.01999999999999602,BUY
83.68,57.14,83.64,83.66,0.030000000000001137,BUY
83.69,50.0,83.65,83.67,0.01999999999999602,BUY
83.7,66.67,83.66,83.66,0.01999999999999602,SELL
83.7,66.67,83.67,83.66,0.030000000000001137,SELL
83.68,58.82,83.67,83.66,0.0,SELL
83.68,66.67,83.68,83.66,-0.009999999999990905,BUY
83.69,78.57,83.68,83.66,-0.010000000000005116,BUY
83.73,82.35,83.69,83.66,0.030000000000001137,BUY
83.75,83.33,83.69,83.66,0.06999999999999318,BUY
83.79,85.0,83.7,83.67,0.10999999999999943,BUY
83.8,85.71,83.71,83.67,0.10999999999999943,SELL
83.8,84.21,83.72,83.68,0.06999999999999318,SELL
83.75,65.22,83.72,83.69,0.0,SELL
83.75,68.18,83.73,83.69,-0.04000000000000625,BUY
83.76,68.18,83.74,83.7,-0.03999999999999204,BUY
83.77,68.18,83.75,83.71,-0.030000000000001137,BUY
83.79,69.57,83.77,83.71,0.04000000000000625,SELL
83.79,69.57,83.77,83.72,0.04000000000000625,BUY
83.83,80.0,83.78,83.73,0.06999999999999318,SELL
83.83,80.0,83.78,83.73,0.060000000000002274,SELL
83.83,79.17,83.78,83.74,0.03999999999999204,SELL
83.83,75.0,83.78,83.75,0.03999999999999204,BUY
83.84,73.68,83.79,83.76,0.010000000000005116,SELL
83.83,62.5,83.8,83.76,0.0,SELL
83.83,60.0,83.81,83.77,0.0,BUY
83.87,68.42,83.82,83.78,0.04000000000000625,SELL
83.87,92.86,83.83,83.79,0.030000000000001137,BUY
83.9,94.12,83.84,83.8,0.07000000000000739,BUY
83.95,95.24,83.85,83.81,0.12000000000000455,BUY
83.97,95.45,83.86,83.81,0.09999999999999432,BUY
83.98,95.24,83.87,83.82,0.10999999999999943,BUY
83.99,95.45,83.89,83.83,0.0899999999999892,BUY
84.06,96.0,83.9,83.84,0.10999999999999943,BUY
84.08,96.3,83.93,83.86,0.10999999999999943,SELL
83.91,59.09,83.94,83.86,-0.07000000000000739,SELL
83.88,55.32,83.95,83.87,-0.10999999999999943,BUY
83.89,55.32,83.96,83.88,-0.1700000000000017,BUY
83.93,60.0,83.97,83.89,-0.14999999999999147,BUY
83.95,61.54,83.97,83.9,0.04000000000000625,SELL
